trial_number	practice_or_real	date_time	subj_code	seed	number_of_blocks	up_resp	expName	block_num	filename	displayed_string	orientation	true_angle	tilt_direction	standard_position	adjust_stim_position	matched_angle	signed_error	absolute_error	RT	num_mouse_wheel_up	num_mouse_wheel_down
22	real	2022-10-12 13:13	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_11_right	ycyc	inverted	11	right	(-4, -10)	(21, -11)	10.0	-1.0	1.0	2260	19	9
23	real	2022-10-12 13:13	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_16_right	ycyc	upright	16	right	(6, 4)	(11, 14)	18.0	2.0	2.0	2710	18	0
24	real	2022-10-12 13:13	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_8_right	7-44	inverted	8	right	(-16, -4)	(-17, -13)	7.0	-1.0	1.0	3357	15	8
25	real	2022-10-12 13:13	leanthony2	10	1	right	Exercise 5	1	7-44_upright_12_right	7-44	upright	12	right	(35, -9)	(14, -9)	16.0	4.0	4.0	2043	16	0
26	real	2022-10-12 13:13	leanthony2	10	1	right	Exercise 5	1	7-44_upright_12_left	7-44	upright	12	left	(-28, 6)	(-1, 13)	-16.0	-4.0	4.0	2218	0	16
27	real	2022-10-12 13:13	leanthony2	10	1	right	Exercise 5	1	7-44_upright_10_left	7-44	upright	10	left	(19, 12)	(26, 8)	-17.0	-7.0	7.0	2094	0	17
28	real	2022-10-12 13:13	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_13_right	7-44	inverted	13	right	(14, -1)	(31, -9)	11.0	-2.0	2.0	1567	11	0
29	real	2022-10-12 13:13	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_1_left	ycyc	inverted	1	left	(-6, 4)	(6, -12)	-1.0	0.0	0.0	2413	4	5
30	real	2022-10-12 13:13	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_14_left	ycyc	inverted	14	left	(-40, -9)	(14, 4)	-12.0	2.0	2.0	2160	0	12
31	real	2022-10-12 13:13	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_8_left	ycyc	upright	8	left	(12, 12)	(8, 12)	-11.0	-3.0	3.0	5511	0	11
32	real	2022-10-12 13:13	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_4_left	7-44	inverted	4	left	(-15, -13)	(14, 10)	-4.0	0.0	0.0	2087	0	4
33	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_5_left	ycyc	inverted	5	left	(-29, 11)	(-33, -4)	-4.0	1.0	1.0	2761	0	4
34	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_3_right	ycyc	inverted	3	right	(-8, -4)	(18, -2)	1.0	-2.0	2.0	2660	6	5
35	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_2_right	ycyc	upright	2	right	(-16, 5)	(-4, -1)	0.0	-2.0	2.0	2160	0	0
36	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_14_right	ycyc	inverted	14	right	(-3, 1)	(23, 1)	11.0	-3.0	3.0	2996	21	10
37	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_8_right	ycyc	upright	8	right	(-7, -3)	(16, 5)	10.0	2.0	2.0	1713	10	0
38	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_7_left	ycyc	upright	7	left	(3, -4)	(-5, 0)	-12.0	-5.0	5.0	2945	0	12
39	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_7_right	7-44	inverted	7	right	(17, 12)	(21, 3)	9.0	2.0	2.0	2378	12	3
40	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_4_right	7-44	inverted	4	right	(21, -13)	(29, 8)	3.0	-1.0	1.0	2646	7	4
41	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_8_left	7-44	inverted	8	left	(6, 10)	(11, 14)	-10.0	-2.0	2.0	2260	0	10
42	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_2_right	7-44	inverted	2	right	(-19, 4)	(13, 8)	0.0	-2.0	2.0	1377	0	0
43	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_4_left	ycyc	inverted	4	left	(32, -13)	(36, 12)	-9.0	-5.0	5.0	3310	0	9
44	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_14_right	7-44	inverted	14	right	(-1, -15)	(35, -5)	14.0	0.0	0.0	3211	14	0
45	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_11_right	ycyc	upright	11	right	(1, -13)	(10, 4)	12.0	1.0	1.0	1686	12	0
46	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	7-44_upright_13_right	7-44	upright	13	right	(7, -6)	(37, -10)	10.0	-3.0	3.0	2527	10	0
47	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	7-44_upright_4_right	7-44	upright	4	right	(-10, -10)	(-1, -12)	6.0	2.0	2.0	2245	7	1
48	real	2022-10-12 13:14	leanthony2	10	1	right	Exercise 5	1	7-44_upright_6_left	7-44	upright	6	left	(31, 10)	(-34, -8)	-11.0	-5.0	5.0	4111	0	11
49	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	7-44_upright_15_right	7-44	upright	15	right	(32, 8)	(-31, -2)	10.0	-5.0	5.0	2795	10	0
50	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	7-44_upright_7_left	7-44	upright	7	left	(-16, 3)	(33, -1)	-10.0	-3.0	3.0	4595	2	12
51	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_15_right	ycyc	upright	15	right	(35, -15)	(10, -9)	12.0	-3.0	3.0	1617	12	0
52	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	7-44_upright_10_right	7-44	upright	10	right	(3, 12)	(33, -9)	10.0	0.0	0.0	1661	10	0
53	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_5_left	ycyc	upright	5	left	(26, 14)	(32, 9)	-13.0	-8.0	8.0	2293	0	13
54	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_1_right	ycyc	inverted	1	right	(1, 12)	(-34, 6)	0.0	-1.0	1.0	1078	0	0
55	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	7-44_upright_15_left	7-44	upright	15	left	(34, -14)	(-36, 3)	-18.0	-3.0	3.0	2246	0	18
56	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_6_left	ycyc	upright	6	left	(6, 12)	(10, -5)	-10.0	-4.0	4.0	1877	0	10
57	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_5_left	7-44	inverted	5	left	(36, 5)	(-19, 9)	-6.0	-1.0	1.0	2727	6	12
58	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_13_right	ycyc	upright	13	right	(-20, -12)	(37, 10)	10.0	-3.0	3.0	2393	10	0
59	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	7-44_upright_5_right	7-44	upright	5	right	(4, -10)	(-37, 8)	5.0	0.0	0.0	2343	9	4
60	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_3_right	ycyc	upright	3	right	(28, 1)	(4, -13)	1.0	-2.0	2.0	2262	8	7
61	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_11_left	ycyc	inverted	11	left	(10, -1)	(33, 13)	-11.0	0.0	0.0	3143	0	11
62	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	7-44_upright_8_left	7-44	upright	8	left	(4, -14)	(-22, 14)	-8.0	0.0	0.0	1878	0	8
63	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_15_left	ycyc	inverted	15	left	(16, 7)	(20, 4)	-13.0	2.0	2.0	2710	0	13
64	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_16_right	7-44	inverted	16	right	(17, 8)	(16, 4)	10.0	-6.0	6.0	1712	10	0
65	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_6_right	ycyc	upright	6	right	(-18, -4)	(14, 11)	3.0	-3.0	3.0	3045	12	9
66	real	2022-10-12 13:15	leanthony2	10	1	right	Exercise 5	1	7-44_upright_14_left	7-44	upright	14	left	(3, 2)	(25, -1)	-14.0	0.0	0.0	2644	0	14
67	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_2_right	ycyc	inverted	2	right	(9, -9)	(-28, -2)	1.0	-1.0	1.0	2663	5	4
68	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	7-44_upright_6_right	7-44	upright	6	right	(-21, -14)	(-17, 5)	6.0	0.0	0.0	1735	6	0
69	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_8_right	ycyc	inverted	8	right	(-16, 3)	(14, 14)	6.0	-2.0	2.0	2228	6	0
70	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_5_right	7-44	inverted	5	right	(6, 2)	(8, -14)	4.0	-1.0	1.0	2045	4	0
71	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_3_left	ycyc	inverted	3	left	(37, -14)	(-19, -6)	-3.0	0.0	0.0	4096	1	4
72	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_7_left	7-44	inverted	7	left	(-12, -14)	(34, -10)	-7.0	0.0	0.0	2077	0	7
73	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_16_left	ycyc	upright	16	left	(-28, 5)	(32, -4)	-14.0	2.0	2.0	4144	0	14
74	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_12_left	ycyc	upright	12	left	(-17, -6)	(-35, -3)	-8.0	4.0	4.0	2679	0	8
75	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	7-44_upright_1_left	7-44	upright	1	left	(36, 9)	(14, -13)	-3.0	-2.0	2.0	2261	0	3
76	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_15_left	7-44	inverted	15	left	(4, 9)	(-16, 0)	-14.0	1.0	1.0	3028	0	14
77	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_12_right	ycyc	inverted	12	right	(-20, -10)	(11, 10)	8.0	-4.0	4.0	3010	12	4
78	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_4_right	ycyc	upright	4	right	(19, 9)	(2, 13)	4.0	0.0	0.0	2526	4	0
79	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_14_left	ycyc	upright	14	left	(-36, -10)	(-18, 3)	-15.0	-1.0	1.0	2547	0	15
80	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_14_left	7-44	inverted	14	left	(13, -11)	(25, 5)	-15.0	-1.0	1.0	2867	0	15
81	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_9_left	7-44	inverted	9	left	(10, -12)	(10, 11)	-10.0	-1.0	1.0	1927	0	10
82	real	2022-10-12 13:16	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_16_left	7-44	inverted	16	left	(-25, -8)	(-27, -2)	-15.0	1.0	1.0	2494	0	15
83	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	7-44_upright_11_right	7-44	upright	11	right	(-1, 8)	(-3, 2)	6.0	-5.0	5.0	2194	10	4
84	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_4_left	ycyc	upright	4	left	(-28, -4)	(26, 4)	-6.0	-2.0	2.0	2878	2	8
85	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_12_right	ycyc	upright	12	right	(20, 4)	(-9, 2)	12.0	0.0	0.0	3812	12	0
86	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_15_right	7-44	inverted	15	right	(-3, -15)	(-20, 6)	16.0	1.0	1.0	2778	16	0
87	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_2_left	ycyc	inverted	2	left	(9, 7)	(-11, -12)	-3.0	-1.0	1.0	2112	0	3
88	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_13_left	ycyc	inverted	13	left	(25, 5)	(20, -12)	-11.0	2.0	2.0	2727	0	11
89	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_1_right	7-44	inverted	1	right	(33, 13)	(11, 3)	2.0	1.0	1.0	1393	2	0
90	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_15_right	ycyc	inverted	15	right	(-13, -6)	(5, -13)	13.0	-2.0	2.0	2911	13	0
91	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_12_left	7-44	inverted	12	left	(-16, 4)	(31, 1)	-7.0	5.0	5.0	3660	11	18
92	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_9_right	ycyc	upright	9	right	(-37, -13)	(11, 10)	8.0	-1.0	1.0	2696	8	0
93	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	7-44_upright_16_left	7-44	upright	16	left	(-36, -15)	(15, -5)	-17.0	-1.0	1.0	2461	0	17
94	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_2_left	7-44	inverted	2	left	(-18, 8)	(-34, -4)	-4.0	-2.0	2.0	1977	1	5
95	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_15_left	ycyc	upright	15	left	(1, 5)	(20, 10)	-15.0	0.0	0.0	2011	0	15
96	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_6_left	7-44	inverted	6	left	(-19, -15)	(-14, -11)	-9.0	-3.0	3.0	1646	0	9
97	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_10_right	7-44	inverted	10	right	(-3, 11)	(-15, -8)	8.0	-2.0	2.0	1810	8	0
98	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_3_left	7-44	inverted	3	left	(-9, -3)	(38, 2)	-1.0	2.0	2.0	1578	0	1
99	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_3_right	7-44	inverted	3	right	(34, 4)	(13, 12)	9.0	6.0	6.0	1495	9	0
100	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_10_left	ycyc	upright	10	left	(30, 9)	(-37, -11)	-8.0	2.0	2.0	1544	0	8
101	real	2022-10-12 13:17	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_7_right	ycyc	inverted	7	right	(-40, -12)	(-37, 11)	7.0	0.0	0.0	1644	7	0
102	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_8_left	ycyc	inverted	8	left	(-33, 6)	(-18, -12)	-8.0	0.0	0.0	2836	1	9
103	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_9_left	ycyc	upright	9	left	(9, -13)	(-39, 6)	-8.0	1.0	1.0	1695	0	8
104	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_16_right	ycyc	inverted	16	right	(15, 8)	(-17, 4)	11.0	-5.0	5.0	1811	11	0
105	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	7-44_upright_5_left	7-44	upright	5	left	(13, 13)	(-34, 2)	-6.0	-1.0	1.0	3245	4	10
106	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	7-44_upright_3_right	7-44	upright	3	right	(-19, -14)	(8, 3)	1.0	-2.0	2.0	1360	1	0
107	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_10_left	7-44	inverted	10	left	(18, -1)	(2, -10)	-11.0	-1.0	1.0	2111	0	11
108	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_9_right	ycyc	inverted	9	right	(-36, -3)	(18, 0)	5.0	-4.0	4.0	2426	5	0
109	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_12_left	ycyc	inverted	12	left	(6, 6)	(-31, -11)	-10.0	2.0	2.0	1711	0	10
110	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	7-44_upright_3_left	7-44	upright	3	left	(-7, -7)	(-18, -13)	-7.0	-4.0	4.0	1744	0	7
111	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_13_left	ycyc	upright	13	left	(18, -15)	(-21, -7)	-11.0	2.0	2.0	2677	0	11
112	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_11_left	ycyc	upright	11	left	(-30, 14)	(27, -6)	-11.0	0.0	0.0	1794	0	11
113	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	7-44_upright_13_left	7-44	upright	13	left	(-22, 9)	(-27, 2)	-12.0	1.0	1.0	3312	0	12
114	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_11_right	7-44	inverted	11	right	(-25, -6)	(39, 10)	9.0	-2.0	2.0	1979	9	0
115	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	7-44_upright_11_left	7-44	upright	11	left	(2, 10)	(-40, 3)	-10.0	1.0	1.0	1710	0	10
116	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_13_right	ycyc	inverted	13	right	(-7, 5)	(26, -2)	6.0	-7.0	7.0	1361	6	0
117	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	7-44_upright_7_right	7-44	upright	7	right	(25, -11)	(-33, 5)	9.0	2.0	2.0	1649	9	0
118	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_10_right	ycyc	upright	10	right	(-33, 4)	(-33, 5)	11.0	1.0	1.0	1411	11	0
119	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_13_left	7-44	inverted	13	left	(-13, 2)	(-39, -9)	-10.0	3.0	3.0	1410	0	10
120	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	7-44_upright_14_right	7-44	upright	14	right	(-22, -6)	(13, -11)	10.0	-4.0	4.0	1293	10	0
121	real	2022-10-12 13:18	leanthony2	10	1	right	Exercise 5	1	7-44_inverted_12_right	7-44	inverted	12	right	(-37, -4)	(26, 6)	11.0	-1.0	1.0	1780	11	0
122	real	2022-10-12 13:19	leanthony2	10	1	right	Exercise 5	1	7-44_upright_9_right	7-44	upright	9	right	(-26, 0)	(-2, -1)	6.0	-3.0	3.0	1502	6	0
123	real	2022-10-12 13:19	leanthony2	10	1	right	Exercise 5	1	7-44_upright_8_right	7-44	upright	8	right	(19, -10)	(-22, -15)	5.0	-3.0	3.0	1360	5	0
124	real	2022-10-12 13:19	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_10_right	ycyc	inverted	10	right	(11, 4)	(-21, -1)	7.0	-3.0	3.0	3143	7	0
125	real	2022-10-12 13:19	leanthony2	10	1	right	Exercise 5	1	ycyc_inverted_16_left	ycyc	inverted	16	left	(-18, -5)	(24, 6)	-14.0	2.0	2.0	2460	0	14
126	real	2022-10-12 13:19	leanthony2	10	1	right	Exercise 5	1	ycyc_upright_7_right	ycyc	upright	7	right	(20, -11)	(-35, 0)	9.0	2.0	2.0	1261	9	0
127	real	2022-10-12 13:19	leanthony2	10	1	right	Exercise 5	1	7-44_upright_4_left	7-44	upright	4	left	(35, -3)	(-19, 0)	-9.0	-5.0	5.0	1363	0	9
128	real	2022-10-12 13:19	leanthony2	10	1	right	Exercise 5	1	7-44_upright_2_left	7-44	upright	2	left	(-5, -9)	(23, 1)	-4.0	-2.0	2.0	1710	0	4
1	practice	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_12_left	7-44	inverted	12	left	(-16, 4)	(31, 1)	-11.0	1.0	1.0	3054	11	0
2	practice	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_3_left	7-44	inverted	3	left	(-9, -3)	(38, 2)	-4.0	-1.0	1.0	2311	4	0
3	practice	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_7_right	7-44	inverted	7	right	(17, 12)	(21, 3)	4.0	-3.0	3.0	3427	5	9
4	practice	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_16_left	7-44	inverted	16	left	(-25, -8)	(-27, -2)	-16.0	0.0	0.0	3077	16	0
5	practice	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_3_right	ycyc	inverted	3	right	(-8, -4)	(18, -2)	0.0	-3.0	3.0	1925	0	0
1	real	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_5_right	ycyc	inverted	5	right	(37, 0)	(-32, -10)	2.0	-3.0	3.0	4737	7	9
2	real	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_10_left	ycyc	inverted	10	left	(22, 6)	(19, 13)	-9.0	1.0	1.0	2592	9	0
3	real	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_4_right	ycyc	inverted	4	right	(11, -11)	(13, 2)	1.0	-3.0	3.0	4142	5	6
4	real	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_1_right	ycyc	upright	1	right	(34, -4)	(28, -3)	0.0	-1.0	1.0	3377	1	1
5	real	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_11_left	7-44	inverted	11	left	(22, 7)	(-19, 2)	-6.0	5.0	5.0	3209	6	0
6	real	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_6_left	ycyc	inverted	6	left	(16, -12)	(13, 11)	-7.0	-1.0	1.0	4143	9	2
7	real	2022-10-12 18:35	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_2_left	ycyc	upright	2	left	(-36, 12)	(-40, -1)	-3.0	-1.0	1.0	1676	3	0
8	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_3_left	ycyc	upright	3	left	(28, -13)	(-34, -4)	-3.0	0.0	0.0	3242	5	2
9	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_9_left	ycyc	inverted	9	left	(-29, -11)	(-27, 4)	-8.0	1.0	1.0	2645	8	0
10	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_9_right	7-44	inverted	9	right	(18, 11)	(22, -11)	8.0	-1.0	1.0	4211	2	10
11	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	7-44_upright_16_right	7-44	upright	16	right	(18, 12)	(15, 9)	10.0	-6.0	6.0	3062	0	10
12	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_6_right	ycyc	inverted	6	right	(24, 14)	(17, -5)	3.0	-3.0	3.0	1741	0	3
13	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	7-44_upright_9_left	7-44	upright	9	left	(-7, 13)	(18, -2)	-12.0	-3.0	3.0	2609	13	1
14	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_6_right	7-44	inverted	6	right	(2, 5)	(26, 14)	7.0	1.0	1.0	2410	5	12
15	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	7-44_upright_2_right	7-44	upright	2	right	(26, -11)	(-10, -5)	0.0	-2.0	2.0	4909	3	3
16	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_1_left	ycyc	upright	1	left	(39, -14)	(-15, 5)	-2.0	-1.0	1.0	2527	2	0
17	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_5_right	ycyc	upright	5	right	(35, 3)	(21, -15)	2.0	-3.0	3.0	3159	4	6
18	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_7_left	ycyc	inverted	7	left	(-26, -6)	(15, 12)	-10.0	-3.0	3.0	4260	10	0
19	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_14_right	ycyc	upright	14	right	(-9, 7)	(-3, 13)	13.0	-1.0	1.0	3842	17	30
20	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_1_left	7-44	inverted	1	left	(-29, -14)	(36, 14)	-2.0	-1.0	1.0	1944	2	0
21	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	7-44_upright_1_right	7-44	upright	1	right	(30, 9)	(-27, 11)	0.0	-1.0	1.0	1577	0	0
22	real	2022-10-12 18:36	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_11_right	ycyc	inverted	11	right	(-4, -10)	(21, -11)	3.0	-8.0	8.0	1659	0	3
23	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_16_right	ycyc	upright	16	right	(6, 4)	(11, 14)	10.0	-6.0	6.0	2143	0	10
24	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_8_right	7-44	inverted	8	right	(-16, -4)	(-17, -13)	5.0	-3.0	3.0	1975	0	5
25	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	7-44_upright_12_right	7-44	upright	12	right	(35, -9)	(14, -9)	4.0	-8.0	8.0	3243	2	6
26	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	7-44_upright_12_left	7-44	upright	12	left	(-28, 6)	(-1, 13)	-14.0	-2.0	2.0	2343	14	0
27	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	7-44_upright_10_left	7-44	upright	10	left	(19, 12)	(26, 8)	-10.0	0.0	0.0	1927	10	0
28	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_13_right	7-44	inverted	13	right	(14, -1)	(31, -9)	9.0	-4.0	4.0	1493	0	9
29	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_1_left	ycyc	inverted	1	left	(-6, 4)	(6, -12)	-3.0	-2.0	2.0	1796	3	0
30	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_14_left	ycyc	inverted	14	left	(-40, -9)	(14, 4)	-16.0	-2.0	2.0	2110	16	0
31	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_8_left	ycyc	upright	8	left	(12, 12)	(8, 12)	-10.0	-2.0	2.0	1361	10	0
32	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_4_left	7-44	inverted	4	left	(-15, -13)	(14, 10)	-6.0	-2.0	2.0	1211	6	0
33	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_5_left	ycyc	inverted	5	left	(-29, 11)	(-33, -4)	-8.0	-3.0	3.0	1393	8	0
